acceptable,case,design_load_kpa,duration,glass_all,governing_LR_kpa,lite1_construction,lite1_glass,lite1_nominal,lite2_construction,lite2_glass,lite2_nominal,lite3_nominal,long_m,short_m,support_family
True,double_ig_molg,3.0,short,,26.709501557632393,monolithic,FT,8,laminated,HS,10,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,21.301242236024844,monolithic,FT,8,laminated,HS,12,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,33.18291683227352,monolithic,FT,6,laminated,FT,8,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,40.1111111111111,monolithic,FT,6,laminated,FT,10,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,35.78193832599119,monolithic,FT,6,laminated,FT,12,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,64.97999999999999,monolithic,FT,8,laminated,FT,8,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,50.60747663551401,monolithic,FT,8,laminated,FT,10,,1.0,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,40.36024844720497,monolithic,FT,8,laminated,FT,12,,1.0,0.8,monolithic_four_sides
False,single_monolithic,3.0,short,,2.093749999999999,monolithic,AN,3,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,3.659834366156206,monolithic,AN,4,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,5.621010172015922,monolithic,AN,5,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,4.959903181447585,monolithic,AN,6,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,14.052891617604274,monolithic,AN,8,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,10,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,12,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,16,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,15.0,monolithic,AN,19,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,4.187499999999998,monolithic,HS,3,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,7.319668732312412,monolithic,HS,4,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,11.242020344031843,monolithic,HS,5,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,9.91980636289517,monolithic,HS,6,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,28.10578323520855,monolithic,HS,8,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,10,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,12,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,16,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,30.0,monolithic,HS,19,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,8.374999999999996,monolithic,FT,3,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,14.639337464624823,monolithic,FT,4,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,22.484040688063686,monolithic,FT,5,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,19.83961272579034,monolithic,FT,6,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,56.2115664704171,monolithic,FT,8,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,10,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,12,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,16,,,,,1.2,0.8,monolithic_four_sides
True,single_monolithic,3.0,short,,60.0,monolithic,FT,19,,,,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,8.927825726605652,monolithic,AN,6,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.080786700347387,monolithic,AN,6,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.666666666666664,monolithic,AN,6,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,15.080786700347387,monolithic,AN,8,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,25.295204911687694,monolithic,AN,8,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.02803738317757,monolithic,AN,8,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.666666666666664,monolithic,AN,10,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,21.02803738317757,monolithic,AN,10,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,27.0,monolithic,AN,10,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.91980636289517,monolithic,AN,6,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.75642966705265,monolithic,AN,6,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,26.104753586566236,monolithic,AN,6,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.961493775006073,monolithic,AN,8,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.10578323520855,monolithic,AN,8,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.25388720001194,monolithic,AN,8,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.51851851851852,monolithic,AN,10,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.36448598130841,monolithic,AN,10,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.0,monolithic,AN,10,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.91980636289517,monolithic,AN,6,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.75642966705265,monolithic,AN,6,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,26.104753586566236,monolithic,AN,6,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.961493775006073,monolithic,AN,8,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.10578323520855,monolithic,AN,8,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.25388720001194,monolithic,AN,8,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.51851851851852,monolithic,AN,10,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.36448598130841,monolithic,AN,10,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.0,monolithic,AN,10,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.91980636289517,monolithic,HS,6,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.961493775006073,monolithic,HS,6,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.51851851851852,monolithic,HS,6,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.75642966705265,monolithic,HS,8,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.10578323520855,monolithic,HS,8,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.36448598130841,monolithic,HS,8,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,26.104753586566236,monolithic,HS,10,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.25388720001194,monolithic,HS,10,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.0,monolithic,HS,10,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,17.855651453211305,monolithic,HS,6,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.161573400694774,monolithic,HS,6,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,33.33333333333333,monolithic,HS,6,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.161573400694774,monolithic,HS,8,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,50.59040982337539,monolithic,HS,8,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,42.05607476635514,monolithic,HS,8,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,33.33333333333333,monolithic,HS,10,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,42.05607476635514,monolithic,HS,10,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,54.0,monolithic,HS,10,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.84763208950082,monolithic,HS,6,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.837216367400035,monolithic,HS,6,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,49.59903181447584,monolithic,HS,6,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,37.92683817251154,monolithic,HS,8,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,53.40098814689624,monolithic,HS,8,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,74.58238568002268,monolithic,HS,8,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.18518518518518,monolithic,HS,10,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,44.39252336448598,monolithic,HS,10,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,57.0,monolithic,HS,10,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,9.91980636289517,monolithic,FT,6,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,19.961493775006073,monolithic,FT,6,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.51851851851852,monolithic,FT,6,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,16.75642966705265,monolithic,FT,8,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,28.10578323520855,monolithic,FT,8,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,23.36448598130841,monolithic,FT,8,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,26.104753586566236,monolithic,FT,10,monolithic,AN,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,39.25388720001194,monolithic,FT,10,monolithic,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,30.0,monolithic,FT,10,monolithic,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,18.84763208950082,monolithic,FT,6,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,37.92683817251154,monolithic,FT,6,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.18518518518518,monolithic,FT,6,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,31.837216367400035,monolithic,FT,8,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,53.40098814689624,monolithic,FT,8,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,44.39252336448598,monolithic,FT,8,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,49.59903181447584,monolithic,FT,10,monolithic,HS,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,74.58238568002268,monolithic,FT,10,monolithic,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,57.0,monolithic,FT,10,monolithic,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,35.71130290642261,monolithic,FT,6,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,60.32314680138955,monolithic,FT,6,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,66.66666666666666,monolithic,FT,6,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,60.32314680138955,monolithic,FT,8,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,101.18081964675078,monolithic,FT,8,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,84.11214953271028,monolithic,FT,8,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,66.66666666666666,monolithic,FT,10,monolithic,FT,6,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,84.11214953271028,monolithic,FT,10,monolithic,FT,8,,1.2,0.8,monolithic_four_sides
True,double_ig_momo,3.0,short,,108.0,monolithic,FT,10,monolithic,FT,10,,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.078346548801208,,,3,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.884133685512283,,,3,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.221439943658787,,,3,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.087812499999998,,,3,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.697528569181257,,,3,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.92837769794809,,,3,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.697528569181257,,,3,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,7.29546303947042,,,3,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,8.317174491004158,,,3,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,4.884133685512283,,,4,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.482068155801444,,,4,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,7.610236736714856,,,4,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,5.697528569181257,,,4,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,7.29546303947042,,,4,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,8.317174491004158,,,4,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,7.29546303947042,,,4,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,8.893397509759579,,,4,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,9.705971284060226,,,4,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.221439943658787,,,5,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,7.610236736714856,,,5,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,9.586778453684087,,,5,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,6.92837769794809,,,5,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,8.317174491004158,,,5,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,10.29371620797339,,,5,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,8.317174491004158,,,5,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,9.705971284060226,,,5,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,AN,11.682513001029458,,,5,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,8.156693097602416,,,3,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.768267371024566,,,3,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,12.442879887317574,,,3,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,10.175624999999997,,,3,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.395057138362514,,,3,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,13.85675539589618,,,3,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.395057138362514,,,3,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,14.59092607894084,,,3,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,16.634348982008316,,,3,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,9.768267371024566,,,4,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,12.964136311602887,,,4,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,15.220473473429712,,,4,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,11.395057138362514,,,4,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,14.59092607894084,,,4,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,16.634348982008316,,,4,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,14.59092607894084,,,4,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,17.786795019519158,,,4,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,19.411942568120452,,,4,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,12.442879887317574,,,5,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,15.220473473429712,,,5,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,19.173556907368173,,,5,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,13.85675539589618,,,5,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,16.634348982008316,,,5,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,20.58743241594678,,,5,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,16.634348982008316,,,5,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,19.411942568120452,,,5,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,HS,23.365026002058915,,,5,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,16.31338619520483,,,3,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,19.53653474204913,,,3,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,24.885759774635147,,,3,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,20.351249999999993,,,3,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,22.790114276725028,,,3,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,27.71351079179236,,,3,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,22.790114276725028,,,3,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,29.18185215788168,,,3,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,33.26869796401663,,,3,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,19.53653474204913,,,4,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,25.928272623205775,,,4,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,30.440946946859423,,,4,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,22.790114276725028,,,4,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,29.18185215788168,,,4,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,33.26869796401663,,,4,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,29.18185215788168,,,4,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,35.573590039038315,,,4,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,38.823885136240904,,,4,,,4,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,24.885759774635147,,,5,,,2.5,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,30.440946946859423,,,5,,,2.5,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,38.347113814736346,,,5,,,2.5,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,27.71351079179236,,,5,,,3,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,33.26869796401663,,,5,,,3,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,41.17486483189356,,,5,,,3,5,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,33.26869796401663,,,5,,,4,3,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,38.823885136240904,,,5,,,4,4,1.2,0.8,monolithic_four_sides
True,triple_ig,3.0,short,FT,46.73005200411783,,,5,,,4,5,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,15.080786700347387,monolithic,AN,6,laminated,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,13.825914039396235,monolithic,AN,6,laminated,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,12.333689836906334,monolithic,AN,6,laminated,AN,12,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,22.3979807438219,monolithic,AN,8,laminated,AN,8,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,17.443910236621416,monolithic,AN,8,laminated,AN,10,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,13.911789281876958,monolithic,AN,8,laminated,AN,12,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,16.75642966705265,monolithic,AN,6,laminated,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,26.104753586566236,monolithic,AN,6,laminated,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,26.03778965569115,monolithic,AN,6,laminated,HS,12,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,28.10578323520855,monolithic,AN,8,laminated,HS,8,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,36.82603272175633,monolithic,AN,8,laminated,HS,10,,1.2,0.8,monolithic_four_sides
True,double_ig_molg,3.0,short,,29.369332928406912,monolithic,AN,8,laminated,HS,12,,1.2,0.8,monolithic_four_sides
